userId,movieId,tag,timestamp
43107,593,detective,1424571392
43107,593,serial killer,1424571392
43107,593,victim,1424571392
43116,34405,wash,1284742943
43146,493,gangs,1246223363
43146,493,Los Angeles,1246223343
43146,493,south-central,1246223351
43146,904,james stewart,1246223657
43146,904,long,1246223618
43146,904,muder,1246223666
43146,904,mystery,1246223663
43146,904,slow,1246223635
43146,904,suspense,1246223669
43146,904,voyeurism,1246223651
43146,1252,dark,1246223552
43146,1252,film noir,1246223580
43146,1252,jack nicholson,1246223544
43146,1252,moody,1246223555
43146,1252,murder,1246223561
43146,1252,private eyes,1246223548
43146,1635,1970s,1246222878
43146,1635,ambivalence,1246222905
43146,1635,atmospheric,1246222857
43146,1635,dysfunctional family,1246222894
43146,1635,heavy,1246222941
43146,1635,sadness,1246222923
43146,1635,suburbia,1246222882
43146,2511,Altman,1246223447
43146,2511,cynical,1246223476
43146,2511,elliott gould,1246223432
43146,2511,los angeles,1246223452
43146,2511,private eyes,1246223461
43146,2511,sardonic,1246223469
43146,3741,crime,1246222989
43188,6047,bogart,1141675199
43188,6047,film noir,1141675214
43195,150,based on a true story,1247918469
43195,1270,time travel,1246112317
43195,2011,time travel,1246114087
43195,2012,time travel,1246114150
43195,2167,effects,1246111520
43195,2167,vampire,1246111511
43195,2167,vampires,1246111509
43195,2167,Wesley Snipes,1246111591
43195,2571,post apocalyptic,1279349777
43195,2571,sci-fi,1279349773
43195,2571,virtual reality,1279349770
43195,3755,George Clooney,1246112381
43195,3755,Mark Wahlberg,1246112396
43195,8528,Vince Vaughn,1246112509
43195,8644,android(s)/cyborg(s),1245760323
43195,8644,artificial intelligence,1245760308
43195,8644,robots,1245760262
43195,33794,Christian Bale,1246112260
43195,43928,Milla Jovovich,1279349294
43195,43928,sci-fi,1279349297
43195,44191,politics,1279349436
43195,44191,thought-provoking,1246113723
43195,51255,parody,1248522887
43195,51935,conspiracy,1248083222
43195,51935,Mark Wahlberg,1248083219
43195,51935,sniper,1248079860
43195,59315,gadgets,1245759978
43195,69906,Jonathan Malen,1248089101
43208,163,Steve Buscemi,1328223374
43208,356,Gary Sinise,1328304045
43208,464,Lance Henriksen,1319483958
43208,480,Jeff Goldblum,1328396279
43208,891,Donald Pleasence,1328325617
43208,891,Paul Rudd,1328325604
43208,1127,Michael Biehn,1328152794
43208,1127,Underrated,1328152815
43208,1128,creepy,1319653553
43208,1128,Hal Holbrook,1319653559
43208,1200,ensemble cast,1328153256
43208,1200,James Cameron,1328153266
43208,1222,anti-war,1328304858
43208,1222,R. Lee Ermey,1328304844
43208,1320,David Fincher,1328153303
43208,1552,Steve Buscemi,1328196765
43208,1562,Arnold Schwarzenegger,1328154742
43208,1562,franchise killer,1328154735
43208,1562,Uma Thurman,1328154749
43208,1673,Burt Reynolds,1328156070
43208,1673,ensemble cast,1328156049
43208,1673,John C. Reilly,1328156062
43208,1690,franchise killer,1328153243
43208,1690,Ron Perlman,1328153229
43208,1732,classic,1328155275
43208,1732,great soundtrack,1328155267
43208,1732,Jeff Bridges,1328155249
43208,1732,John Goodman,1328155258
43208,1772,bad idea,1319484518
43208,1970,best of the franchise,1319485407
43208,2413,DVD:alternate endings,1328195924
43208,2413,Tim Curry,1328195916
43208,2716,Bill Murray,1328311126
43208,2716,classic,1328311126
43208,2791,Leslie Nielsen,1328153069
43208,2995,Geoffrey Rush,1328327672
43208,3147,Michael Clarke Duncan,1328316511
43208,3147,Sam Rockwell,1328316495
43208,3264,Paul Reubens,1328156778
43208,3275,Norman Reedus,1328156140
43208,3275,Sean Patrick Flanery,1328156148
43208,3275,Willem Dafoe,1328156154
43208,3676,weird,1319485568
43208,4006,Michael Bay free,1319484271
43208,4876,characters,1319653373
43208,4876,ghosts,1319653367
43208,4876,Matthew Lillard,1319653351
43208,4876,stupid,1319653341
43208,4876,Tony Shalhoub,1319653358
43208,5254,Ron Perlman,1328155780
43208,5294,Bill Paxton,1319485541
43208,5294,directorial debut,1319485533
43208,5294,one of the greatest overlooked films,1328304189
43208,5294,original,1319485556
43208,5294,Powers Boothe,1328304228
43208,6157,Colin Farrell,1328209795
43208,6323,Alfred Molina,1328328333
43208,6323,John Hawkes,1328328333
43208,6755,Bruce Campbell,1319652524
43208,6755,Ossie Davis,1319652531
43208,6755,Underrated,1319652546
43208,7360,Ving Rhames,1319483208
43208,7361,Mark Ruffalo,1328286706
43208,7361,Tom Wilkinson,1328286714
43208,7373,Ron Perlman,1328326692
43208,7438,David Carradine,1328398736
43208,8501,Rutger Hauer,1328327023
43208,8641,cameos,1328153796
43208,8641,hillarious,1328153774
43208,8641,Steve Carell,1328153788
43208,8810,disappointing,1319483784
43208,8810,dull,1319483799
43208,8810,Lance Henriksen,1319483777
43208,8907,generic,1319653590
43208,27706,dark comedy,1319484175
43208,31424,so bad it's good,1328153445
43208,31424,stupid,1328153453
43208,32019,The Rock,1328154851
43208,33004,Sam Rockwell,1328327088
43208,33085,remake,1328153734
43208,34323,Best of 2005,1328223866
43208,34323,Bill Moseley,1328223849
43208,34323,William Forsythe,1328223860
43208,36401,Heath Ledger,1328156694
43208,36401,interesting idea had great potential,1328156703
43208,36401,Terry Gilliam,1328156686
43208,38061,funny,1319482526
43208,38061,Robert Downey Jr.,1319482512
43208,45431,generic,1319652591
43208,45431,uninspired,1319652584
43208,45517,Paul Newman,1319483289
43208,47997,Luke Wilson,1328328412
43208,47997,Underrated,1328328403
43208,48516,Mark Wahlberg,1328223104
43208,48516,twist ending,1328223114
43208,52281,Death Proof,1328151477
43208,52281,fake trailers,1319484349
43208,52281,Kurt Russell,1319484342
43208,52281,planet terror,1319484329
43208,52722,emo peter parker,1319483551
43208,52722,rushed,1319483570
43208,53000,Jeremy Renner,1316998444
43208,53121,Dreamworks,1319652508
43208,53519,Kurt Russell,1319651711
43208,53519,too long,1319651725
43208,54001,Gary Oldman,1328326200
43208,54001,Imelda Staunton,1328326210
43208,54001,too short,1328326219
43208,54785,poorly executed,1328325557
43208,54785,Rob Zombie,1328325528
43208,54910,bad final act,1328155039
43208,54910,mockumentary,1328155021
43208,54910,nathan baesel,1328155013
43208,54995,Michael Biehn,1319652419
43208,54995,over the top,1319652430
43208,54997,Ben Foster,1319483089
43208,54997,must see,1319483107
43208,54997,western,1319483096
43208,57640,improved sequel,1328326714
43208,57640,Ron Perlman,1328326704
43208,57669,ambiguous ending,1319483898
43208,57669,Colin Farrell,1319483876
43208,57669,hillarious,1319483845
43208,57669,midgets,1319483850
43208,57669,Ralph Fiennes,1319483881
43208,58559,Aaron Eckhart,1328209971
43208,58559,ensemble cast,1328209949
43208,58559,Gary Oldman,1328209971
43208,58559,Heath Ledger,1328209956
43208,58998,ensemble cast,1319484597
43208,58998,Paul Rudd,1319484591
43208,60037,entertaining for the wrong reasons,1328325891
43208,60037,John Leguizamo,1328325859
43208,60037,killer wind,1328325846
43208,60037,Mark Wahlberg,1328325846
43208,60037,weak writing,1328325879
43208,60037,Zooey Deschanel,1328325867
43208,60074,Jason Bateman,1319485280
43208,60074,plot twist,1319485273
43208,60074,Will Smith,1319485285
43208,60684,Jackie Earle Haley,1319483419
43208,60684,Jeffrey Dean Morgan,1319483428
43208,60684,Malin Akerman,1319483487
43208,60684,Matthew Goode,1319483494
43208,60684,Underrated,1319483408
43208,61132,fake trailers,1319484681
43208,61132,Robert Downey Jr.,1319484667
43208,61323,Brad Pitt,1319483711
43208,61323,ensemble cast,1319483721
43208,61323,J.K. Simmons,1319483705
43208,61678,Danny McBride,1328303780
43208,61678,Underrated,1328303788
43208,67087,J.K. Simmons,1328328119
43208,67087,Jason Segel,1328328132
43208,67087,Paul Rudd,1328328132
43208,68157,Christoph Waltz,1328329406
43208,68157,Michael Fassbender,1328329406
43208,68237,one man show,1319484629
43208,68237,Sam Rockwell,1319484619
43208,68319,Liev Schreiber,1319652269
43208,68319,ruined deadpool,1319652278
43208,68319,Ryan Reynolds,1319652296
43208,68319,stupid,1328151881
43208,69122,Ed Helms,1328325779
43208,69122,overrated,1328325785
43208,69122,Zach Galifianakis,1328325773
43208,69481,intense,1319485367
43208,69481,Jeremy Renner,1319485359
43208,69844,Jim Broadbent,1328326186
43208,69844,Michael Gambon,1328326186
43208,69951,Christopher Plummer,1328328521
43208,69951,Heath Ledger,1328328521
43208,69951,Tom Waits,1328328521
43208,71057,beautiful,1328152691
43208,71057,dull,1328152699
43208,71535,Bill Murray,1319484135
43208,71535,Jesse Eisenberg,1319484141
43208,71732,Dominic Monaghan,1328328183
43208,71732,overlooked,1328328191
43208,71732,Ron Perlman,1328328183
43208,72165,John C Reilly,1328195322
43208,72165,Josh Hutcherson,1328195335
43208,72171,Michael Jai White,1328155632
43208,72171,parody,1328155632
43208,72226,Bill Murray,1328293261
43208,72226,George Clooney,1328293261
43208,72226,Wes Anderson,1328293261
43208,72226,Willem Dafoe,1328293261
43208,72378,disaster,1316998388
43208,72998,CGI,1328154252
43208,72998,overrated,1328154237
43208,73017,dialogue,1319484018
43208,73017,Jude Law,1319484032
43208,73017,Robert Downey Jr.,1319484024
43208,73017,supporting characters,1319484038
43208,73321,bad ending,1328156097
43208,73321,Gary Oldman,1328156104
43208,74458,Mark Ruffalo,1319484538
43208,74458,twist ending,1319484550
43208,76251,Chloe Moretz,1319485071
43208,76251,great soundtrack,1319485049
43208,76251,Nicolas Cage,1319485055
43208,77191,bad remake,1328218967
43208,77191,Chris Rock,1328218961
43208,77191,Danny Glover,1328218943
43208,77191,Martin Lawrence,1328218961
43208,77191,Peter Dinklage,1328218943
43208,77561,Sam Rockwell,1328391499
43208,77561,Wasted villain,1328391506
43208,78499,pixar,1319484708
43208,78499,tear jerker,1319484694
43208,78499,visually appealing,1319484705
43208,79132,Joseph Gordon-Levitt,1328328812
43208,79132,Leonardo DiCaprio,1328328812
43208,79132,Michael Caine,1328328819
43208,79132,Tom Hardy,1328328812
43208,79428,Paul Rudd,1328224417
43208,79428,Steve Carell,1328224407
43208,79428,Zach Galifianakis,1328224417
43208,79702,awesome soundtrack,1319653115
43208,79702,fight scenes,1319653125
43208,79702,Underrated,1319653091
43208,79702,video games,1319653099
43208,79897,overlooked performances,1328308902
43208,79897,Robert Duvall,1328308911
43208,80463,Armie Hammer,1319485239
43208,80463,Jesse Eisenberg,1319485233
43208,80463,trent reznor,1319485226
43208,81591,lesbians,1319485626
43208,81845,Colin Firth,1319651808
43208,81845,overrated,1328151360
43208,81932,Christian Bale,1328295572
43208,81932,ensemble cast,1328295581
43208,82459,beautiful,1319653883
43208,82459,Jeff Bridges,1319653883
43208,82459,Matt Damon,1319653883
43208,83613,Daniel Craig,1328197364
43208,83613,disappointing,1328197377
43208,83613,Sam Rockwell,1328197370
43208,86833,Kristen Wiig,1328156517
43208,86833,Melissa McCarthy,1328156505
43208,87304,Christopher Plummer,1328154975
43208,87869,Charlie Day,1328327419
43208,87869,Colin Farrell,1328327407
43208,87869,Jason Bateman,1328327398
43208,88125,Alan Rickman,1328326092
43208,88125,end of a series,1328326120
43208,88125,Ralph Fiennes,1328326098
43208,88129,Albert Brooks,1328284512
43208,88129,best of 2011,1328284526
43208,88129,great soundtrack,1328284541
43208,88129,Ryan Gosling,1328284502
43208,88812,Aziz Ansari,1328152424
43208,88812,disappointing,1328152412
43208,89030,Colin Farrell,1328304621
43208,89030,David Tennant,1328304613
43208,89281,best worst movie,1328155481
43208,89281,so bad it's awesome,1328155470
43208,89470,great soundtrack,1328197000
43208,89470,Matt Damon,1328197007
43208,89470,realistic,1328196993
43208,89804,Paul Giamatti,1328328388
43208,89804,Phillip Seymour Hoffman,1328328388
43208,89804,Ryan Gosling,1328328388
43208,89864,Joseph Gordon-Levitt,1328152520
43208,89864,touching,1328152529
43208,90866,Ben Kingsley,1328327828
43208,90866,Martin Scorsese,1328327850
43208,90866,Sacha Baron Cohen,1328327839
43208,91658,Rooney Mara,1328151064
43208,91658,Stellan Skarsgard,1328151064
43208,92192,hillarious,1328153961
43209,79796,ambush,1282119832
43209,79796,England,1282119814
43209,79796,Romans,1282119676
43209,79796,violent,1282119644
43210,26157,MST3K,1424834401
43210,26157,so bad it's good,1424834389
43233,6539,funny,1294978433
43233,6539,Johnny Depp,1294978404
43233,6539,Keira Knightley,1294978437
43233,6539,pirates,1294978450
43233,6539,sword fight,1294978410
43233,56949,Katherine Heigl,1294978975
43233,69406,Betty White,1294978940
43233,69406,chemistry between actors,1294978947
43233,69406,Ryan Reynolds,1294978933
43242,2020,adultery,1421673751
43242,40629,18th century,1421673734
43242,40629,19th century,1421673736
43242,40629,based on a book,1421673739
43242,40629,classic,1421673745
43242,40629,great soundtrack,1421673741
43242,40629,Jane Austen,1421673730
43242,97304,espionage,1421673390
43242,97304,Political Thriller,1421673398
43242,97304,politics,1421673395
43242,102407,1920s,1421673760
43257,733,Action,1184732544
43354,296,nonlinear,1290553538
43354,750,dark comedy,1290553005
43354,750,satire,1290553001
43354,923,Amazing Cinematography,1290553192
43354,923,atmospheric,1290553199
43354,946,dark comedy,1290552902
43354,946,Ernst Lubitsch,1290552909
43354,1089,nonlinear,1290553499
43354,1173,dark comedy,1290553286
43354,1173,stylized,1290553289
43354,1258,atmospheric,1290552970
43354,1258,Stanley Kubrick,1290552949
43354,5782,easily confused with other movie(s) (title),1290554443
43354,52973,overrated,1277049806
43354,55276,Slow pacing,1279457581
43354,71108,beautiful photography,1290553051
43354,71108,cinematography,1290553044
43354,88129,cinematography,1320676833
43354,88129,minimalistic,1320676837
43413,51412,comes apart in last third,1189428130
43413,55820,overrated,1210506933
43476,53435,Nudity (Topless),1184636171
43488,296,Quentin Tarantino,1358779102
43488,296,You know what they call a Quarter Pounder with cheese in France?,1358779113
43488,551,atmospheric,1358779903
43488,551,dark,1358779895
43488,551,stylized,1358779907
43488,551,whimsical,1358779908
43488,8368,Dark,1358778249
43488,8368,Gary Oldman,1358778226
43488,8368,magic,1358778230
43488,8368,visually stunning,1358778273
43488,25927,Dark,1358778935
43488,25927,double life,1358778944
43488,25927,Edward G. Robinson,1358778909
43488,25927,Orson Welles,1358778766
43488,25927,Suspense,1358778897
43488,46976,Dustin Hoffman,1358777567
43488,46976,narrated,1358777556
43488,46976,storytelling,1358777562
43488,46976,Will Ferrell,1358777572
43488,50912,Alexander Payne,1358777798
43488,50912,Isabel Coixet,1358777997
43488,50912,Margo Martindale,1358777789
43488,50912,vignettes,1358777947
43488,50912,Vincenzo Natali,1358777848
43488,57640,beautiful effects,1358778391
43488,57640,Fable,1358778405
43488,69757,great soundtrack,1358777658
43488,69757,humor,1358777637
43488,69757,humorous,1358777639
43488,69757,music,1358777642
43488,69757,stylized,1358777648
43488,94959,Bill Murray,1358777488
43488,94959,boy scouts,1358777492
43488,94959,quirky,1358777486
43488,94959,Wes Anderson,1358777479
43519,673,michael jordan,1286404700
43519,1089,organized crime,1286404736
43519,1704,Matt Damon,1286404418
43519,6874,revenge,1286404497
43519,6874,Revenge Trilogy,1286404497
43519,7361,love story,1286404449
43519,7438,revenge,1286404506
43519,7438,Revenge Trilogy,1286404506
43519,71464,dark comedy,1286404831
43522,95167,predictable,1347947814
43525,68319,comic book,1241762577
43533,296,drugs,1423528015
43533,296,guns,1423528015
43533,296,quentin tarantino,1423528015
43545,30898,so bad that Costner is the best part,1139293152
43545,40629,If your wife makes you see it you'll survive,1143557317
43552,1307,classic,1423976104
43552,8376,quirky,1424570135
43552,87234,great soundtrack,1423535231
43552,106344,mel gibson,1424505066
43552,106344,parody,1424505066
43552,106344,so bad it's good,1424505066
43552,119145,gentlemanly,1423904261
43556,203,transsexuals,1154634387
43596,53000,Weak sequel,1191645501
43599,6,individualism,1257461385
43599,6,realistic,1257461370
43599,16,masterpiece,1199432056
43599,16,violent,1257461287
43599,101,SIBLING RELATIONSHIPS,1257461260
43599,104,you're gonna die clown,1257461647
43599,250,nostalgic,1201810060
43599,364,plagarized,1257460392
43599,455,nostalgic,1201804479
43599,673,nostalgic,1199428668
43599,782,De Niro's downfall,1257460039
43599,1015,nostalgic,1201807215
43599,1100,Top Gun 2,1201760635
43599,1221,Exceptional Acting,1257461335
43599,1258,ghosts,1257458996
43599,1258,Jack Nicholson,1257458982
43599,1258,Stanley Kubrick,1257458985
43599,1673,homage,1199500414
43599,2042,knuckle puck time,1201805385
43599,2496,die brendan frasier,1201804611
43599,2791,absurd,1257461587
43599,3006,corporations,1257461705
43599,3006,Crisis of conscience,1257461699
43599,3006,journalism,1257461726
43599,3006,media,1257461729
43599,3386,conspiracy theory,1257461428
43599,3386,controversial,1257461432
43599,3386,Oliver Stone,1257461450
43599,3386,Oscar (Best Cinematography),1257461449
43599,4247,fuck you it's funny,1257460016
43599,4407,Frightening,1257458762
43599,4407,James Belushi,1257458743
43599,4407,James Woods,1257458739
43599,4407,Latin America,1257458746
43599,4407,Oliver Stone,1257458755
43599,4407,photography,1257458752
43599,4748,nostalgic,1201804147
43599,4750,nostalgic,1201804138
43599,5673,pudding,1257461184
43599,5673,SIBLING RELATIONSHIPS,1257461186
43599,5816,corny,1199431980
43599,6001,Sandra Bernhard,1257461146
43599,7161,terrible film,1201760089
43599,8042,catholic,1199516326
43599,34334,all around,1201760823
43599,34334,terrible career choices,1201760823
43599,49530,score,1201810506
43599,59684,black and white,1257458799
43599,64385,anti-war,1257459393
43599,64385,Iraq War,1257459387
43604,260,c3po,1172205186
43604,48394,Potential Oscar Nom,1172204988
43605,7419,surreal,1139962883
43618,750,black comedy,1417452431
43618,750,dark comedy,1417452419
43618,750,satire,1417452416
43618,750,Stanley Kubrick,1417452421
43618,1884,drugs,1416358532
43618,1884,hallucinatory,1416358533
43618,1884,Terry Gilliam,1416358537
43618,90531,classical music,1407809632
43618,90531,frustration,1416415191
43618,90531,long takes,1407809657
43618,90531,Michael Fassbender,1407809644
43618,90531,nudity (topless),1407809641
43618,90531,self-destruction,1416415187
43618,107406,Plot twist,1399250002
43618,109848,atmospheric,1404583780
43618,109848,photography,1404583796
43618,111360,dumb science,1422366697
43618,111360,Scarlett Johansson,1422366700
43618,112421,mental illness,1410654932
43618,112421,Michael Fassbender,1410655052
43618,112421,soundtrack,1410654986
43618,112552,drumer,1420851683
43618,112552,jazz,1420851691
43618,112552,musicians,1420851693
43618,113780,Hand-held camera,1416587611
43618,113780,hell,1416587577
43639,593,creepy,1424017155
43639,593,good acting,1424017155
43639,593,sinister,1424017155
43639,8874,black comedy,1424029494
43639,8874,gore,1424029502
43639,8874,spoof,1424029506
43639,120138,Aamir Khan,1424017562
43639,120138,Comedy,1424017555
43649,2959,Brad Pitt,1425422746
43649,2959,surreal,1425422763
43649,2959,twist ending,1425422737
43683,78574,cinematography,1294184455
43711,8958,great acting,1152619162
43713,47,crime,1332448570
43713,47,dark,1332448574
43713,47,disturbing,1332448576
43713,47,psychology,1332448563
43713,47,religion,1332448581
43713,47,serial killer,1332448567
43713,47,twist ending,1332448566
43713,593,crime,1332532758
43713,593,disturbing,1332532756
43713,593,mental illness,1332532754
43713,593,psychological,1332532747
43713,593,psychology,1332532742
43713,593,serial killer,1332532751
43713,593,suspense,1332532749
43713,2762,mindfuck,1332448700
43713,2762,psychological,1332448696
43713,2762,psychology,1332448702
43713,2762,suspense,1332448707
43713,2762,touching,1332448690
43713,2762,twist ending,1332448681
43713,5989,con artists,1332532433
43713,5989,twists & turns,1332532427
43713,74275,black comedy,1332532595
43713,74275,Con Artist,1332532599
43713,74275,crime,1332532600
43723,410,Silly,1154925677
43723,1923,hilarious,1154925664
43729,2403,classic,1423999701
43729,2403,Sylvester Stallone,1423999688
43752,2871,banjo,1245366016
43752,2871,rednecks,1245366028
43794,1208,Francis Ford Coppola,1284132801
43819,592,2Âº best batmam movie,1137954196
43819,1485,lawyer,1137517058
43819,2826,Very interesting,1137437354
43819,6058,but better!,1137781531
43819,6058,just a teen movie,1137781531
43819,6373,religion,1137516937
43819,6373,Tipical fun movie,1137516930
43819,6373,without any especial new!,1137516930
43819,6379,pure cheat,1139023290
43819,41573,emotion!,1137437640
43819,41573,fun,1137437640
43819,41573,great,1137437640
43819,41997,is right fight fire with fire?,1138461921
43819,42002,Fantastic,1137438575
43819,42002,perfect,1137438575
43829,150,tense,1243316215
43829,150,Tom Hanks,1243316208
43829,356,vietnam war,1243316172
43829,588,musical,1243316300
43829,588,stereotypes,1243316348
43829,780,disaster,1243316506
43829,780,end of the world,1243316513
43829,780,humorous,1243316527
43829,780,war,1243316510
43829,1721,chick flick,1243316484
43829,1721,disaster,1243316491
43829,1721,Leonardo DiCaprio,1243316463
43829,1721,love story,1243316470
43829,1721,romance,1243316457
43829,2628,Jar Jar Binks,1243316546
43829,4993,epic,1241726100
43829,8361,propaganda,1242651231
43829,8810,PG-13,1243316579
43829,8917,irreverent,1243316653
43829,8917,political commentary,1243316665
43829,26403,cheesy,1243316830
43829,45950,propaganda,1242651367
43829,56921,character drama,1243317327
43829,56921,Edward James Olmos,1243317287
43829,56921,war,1243317266
43829,59220,limited perspective,1242651185
43829,60069,children,1242058802
43829,60069,dystopia,1242058766
43829,60069,pixar,1242058752
43829,68319,comic book,1241726003
43829,68319,hugh jackman,1241726038
43829,68319,inconsistent with other movies,1241726031
43829,68358,fast paced,1242650949
43848,1,children,1329851978
43848,1,computer animation,1329852012
43848,1,family,1329851980
43848,1,funny,1329851993
43848,1,Pixar,1329851958
43848,1,Tom Hanks,1329852023
43848,1,toys,1329852028
43848,318,based on a book,1329852228
43848,318,crime,1329852242
43848,318,inspirational,1329852236
43848,318,prison escape,1329852218
43848,318,sexuality,1329852230
43848,318,twist ending,1329852224
43872,1136,accents,1369789730
43872,1136,goofy,1369789714
43878,50147,Lacey Chabert,1422426519
43878,51937,gurgle,1422426461
43878,54503,good dialogue,1422426263
43878,59306,big black tits,1422426617
43878,67867,lame kamamaha wave,1422426702
43878,68941,rape,1422426351
43914,293,Natalie Portman,1246260086
43914,1265,alternate universe,1246188938
43914,1265,humorous,1246188933
43914,1265,surreal,1246188929
43914,1265,time loop,1246188943
43914,3081,Johnny Depp,1249746054
43914,60684,sci-fi,1249745868
43914,60684,too long,1249745883
43921,6711,Amazing Cinematography,1299493143
43921,6711,Bill Murray,1299493167
43921,6711,Japan,1299493158
43921,34323,Rob Zombie,1301974185
43921,82366,Decent sequel,1297821501
43921,82366,Different cast,1297821518
43921,86295,Self-referential,1303603420
43938,163,Action,1146428344
43938,466,comedy,1146428339
43945,586,classic,1239568974
43945,586,comedy,1239568980
43945,39292,historical,1239569026
43945,39292,journalism,1239569028
43958,231,comedy,1251403992
43958,231,Jim Carrey,1251403997
43958,231,road trip,1251404000
43958,69606,Matthew McConaughey,1251404465
43960,5380,Oscar Wilde,1230912799
43988,31878,Hong Kong,1147034307
44046,6711,atmospheric,1425352343
44053,120290,abortion,1420305973
44053,120290,friends,1420305973
44053,120290,love,1420305973
44053,120290,prostitution,1420305973
44053,120290,school,1420305973
44053,120290,teacher,1420305973
44053,120290,tragedy,1420305973
44060,908,PUA,1153186265
44060,1265,PUA,1153186019
44060,2502,hypnosis,1172145246
44060,2502,PUA,1172145247
44060,2502,slacking,1172145247
44060,2502,working sucks,1172145247
44060,2959,PUA,1153186177
44060,3761,gangs,1153186118
44060,3761,prison,1153186137
44060,4306,overrated,1185026907
44060,5690,slice of life,1153186006
44060,8360,overrated,1185026922
44060,8914,time travel,1170533037
44060,31658,animation,1170531813
44060,31658,anime,1170531813
44060,31658,fantasy,1170531813
44060,31658,magic,1170531813
44060,31685,PUA,1153186477
44060,34048,overrated,1185026940
44060,35836,PUA,1153186287
44060,37741,annoying,1170532634
44060,37741,boring,1170532634
44060,37741,crap,1170532634
44060,37741,overrated,1170532634
44060,37741,slow,1170532634
44060,37741,worst movie ever,1170532634
44060,41566,based on book,1185026846
44060,41566,overrated,1185026814
44060,45672,PUA,1166310477
44060,46976,PUA,1171710327
44060,47423,boring,1170532736
44060,47423,crap,1170532736
44060,47423,overrated,1170532736
44060,48385,overrated,1185051984
44060,48394,fantasy,1169331175
44060,48394,surreal,1169331175
44060,48394,violence,1169331175
44060,48416,PUA,1170449068
44060,53999,Bad copy of saw,1184447508
44060,53999,Stupid people,1184447527
44070,106002,True to the book,1383494601
44086,593,horror,1420931522
44086,593,sociopath,1420931522
44086,593,thriller,1420931522
44107,3173,Pacino,1145648788
44112,19,detective,1368670830
44112,22,detective,1368670830
44112,25,melancholic,1368482635
44112,32,original,1368482580
44112,39,teen movie,1368670447
44112,50,excellent script,1368483103
44112,260,action,1293325477
44112,260,atmospheric,1293325483
44112,296,masterpiece,1368482999
44112,318,great ending,1368670671
44112,318,revenge,1293320159
44112,318,twist ending,1293320148
44112,521,noir thriller,1368482831
44112,549,musicians,1368670406
44112,587,supernatural,1368483036
44112,593,excellent script,1368483103
44112,724,teen movie,1368670447
44112,799,supernatural,1368483036
44112,913,noir thriller,1368482831
44112,923,masterpiece,1368482999
44112,924,masterpiece,1368482999
44112,1033,unlikely friendships,1368670797
44112,1088,dancing,1368670650
44112,1172,mentor,1368482979
44112,1188,dancing,1368670650
44112,1196,sci-fi,1293342141
44112,1196,space,1293342137
44112,1198,action,1293342413
44112,1198,archaeology,1293342412
44112,1213,masterpiece,1368482999
44112,1213,stylish,1368504342
44112,1241,splatter,1368504364
44112,1258,masterpiece,1368482999
44112,1285,teen movie,1368670447
44112,1291,action,1293342394
44112,1291,archaeology,1293342379
44112,1291,franchise,1293342387
44112,1291,Holy Grail,1293342375
44112,1307,unlikely friendships,1368670797
44112,1387,suspenseful,1368670528
44112,1537,dancing,1368670650
44112,1617,detective,1368670830
44112,1653,dystopia,1293325781
44112,1653,jude law,1293325787
44112,1653,Uma Thurman,1293325774
44112,1678,women,1368670291
44112,1704,mentor,1368482979
44112,1719,melancholic,1368482635
44112,1968,teen movie,1368670447
44112,2115,archaeology,1293342331
44112,2115,franchise,1293342355
44112,2144,teen movie,1368670447
44112,2291,original,1368482580
44112,2420,mentor,1368482979
44112,2542,stylish,1368504342
44112,2571,action,1293325898
44112,2571,Keanu Reeves,1293325864
44112,2571,post-apocalyptic,1293325885
44112,2571,sci-fi,1293325873
44112,2617,archaeology,1293342303
44112,2617,treasure hunt,1293342293
44112,2726,noir thriller,1368482831
44112,2762,great ending,1368670672
44112,2841,supernatural,1368483037
44112,2859,musicians,1368670406
44112,2863,musicians,1368670406
44112,2866,musicians,1368670406
44112,2915,teen movie,1368670447
44112,3005,detective,1368670830
44112,3499,suspenseful,1368670528
44112,3791,dancing,1368670650
44112,4018,women,1368670291
44112,4020,supernatural,1368483037
44112,4054,dancing,1368670650
44112,4085,detective,1368670830
44112,4144,melancholic,1368482635
44112,4878,original,1368482580
44112,4993,adventure,1293342487
44112,4993,atmospheric,1293342485
44112,4993,based on a book,1293342464
44112,4993,ensemble cast,1293342492
44112,4993,great soundtrack,1293342478
44112,4993,high fantasy,1293342471
44112,5218,sloth,1293341938
44112,5266,suspenseful,1368670528
44112,5693,dancing,1368670650
44112,6539,Johnny Depp,1293342242
44112,6539,Orlando Bloom,1293342234
44112,6539,pirates,1293342240
44112,7572,john donne,1293320288
44112,27803,poignant,1293326051
44112,30707,bittersweet,1293320249
44112,30707,morgan freeman,1293320243
44112,32587,brutality,1368670598
44112,33615,lemurs,1293342005
44112,34405,adventure,1293325598
44112,34405,based on a tv show,1293325583
44112,34405,ensemble cast,1293325607
44112,34405,quirky,1293325589
44112,34405,witty,1293325592
44112,42723,splatter,1368504365
44112,48394,brutality,1368670598
44112,53123,musicians,1368670406
44112,55814,french,1293325419
44112,63082,coincidences,1293320184
44112,63082,love story,1293320174
44112,68358,alternate reality,1293325544
44112,68358,franchise,1293325558
44112,68358,future,1293325566
44112,68358,star trek,1293325551
44112,70286,evil corporations,1293325678
44112,70286,mockumentary,1293325638
44112,70286,social commentary,1293325714
